"MachineName","LogName","TimeCreated","LevelDisplayName","ProviderName","Id","Message"
"SFBKAMEHAMEHA","System","5/3/2018 7:41:57 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/3/2018 7:36:12 AM","Error","Microsoft-Windows-DistributedCOM","10016","The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{9BA05972-F6A8-11CF-A442-00A0C90A8F39}#
 and APPID #
{9BA05972-F6A8-11CF-A442-00A0C90A8F39}#
 to the user SFBKAMEHAMEHA\SammyKrosoft SID (S-1-5-21-2853432683-2519596650-3897817174-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/3/2018 7:36:07 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","Application","5/3/2018 7:36:00 AM","Error","Microsoft-Windows-Security-SPP","8198","License Activation (slui.exe) failed with the following error code:#
hr=0x8007007B#
Command-line arguments:#
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=73111121-5638-40f6-bc11-f1d7b0d64300;NotificationInterval=1440;Trigger=NetworkAvailable"
"SFBKAMEHAMEHA","Application","5/3/2018 7:35:52 AM","Error","Microsoft-Windows-Security-SPP","8198","License Activation (slui.exe) failed with the following error code:#
hr=0x8007007B#
Command-line arguments:#
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=73111121-5638-40f6-bc11-f1d7b0d64300;NotificationInterval=1440;Trigger=UserLogon;SessionId=1"
"SFBKAMEHAMEHA","System","5/3/2018 7:35:05 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","Application","5/3/2018 7:34:50 AM","Error","Microsoft-Windows-Security-SPP","8198","License Activation (slui.exe) failed with the following error code:#
hr=0x8007007B#
Command-line arguments:#
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=73111121-5638-40f6-bc11-f1d7b0d64300;NotificationInterval=1440;Trigger=TimerEvent"
"SFBKAMEHAMEHA","System","5/2/2018 8:50:21 PM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/2/2018 8:35:53 PM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/2/2018 8:20:51 PM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/2/2018 7:19:58 PM","Error","Microsoft-Windows-DistributedCOM","10016","The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{C2F03A33-21F5-47FA-B4BB-156362A2F239}#
 and APPID #
{316CDED5-E4AE-4B15-9113-7055D84DCC97}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/2/2018 7:19:58 PM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}#
 and APPID #
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/2/2018 7:19:58 PM","Error","Microsoft-Windows-DistributedCOM","10016","The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{C2F03A33-21F5-47FA-B4BB-156362A2F239}#
 and APPID #
{316CDED5-E4AE-4B15-9113-7055D84DCC97}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/2/2018 7:19:58 PM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}#
 and APPID #
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
